DISTRITO_COD;DISTRITO_DESC;ORGANISMO_DESC;ACTIVIDAD_DESC;GRUPO_DESC;INFANTIL;NIÑEZ;ADOLESCENCIA;JOVEN ADULTO;ADULTO;ADULTO MAYOR;NUM_MAXIMO_ASISTENTES;NUM_PLAZAS_OCUPADAS;NUM_PLAZAS_LIBRES;DURACION_ACTIVIDAD_LUNES;HORA_INICIO_LUNES;DURACION_ACTIVIDAD_MARTES;HORA_INICIO_MARTES;DURACION_ACTIVIDAD_MIERCOLES;HORA_INICIO_MIERCOLES;DURACION_ACTIVIDAD_JUEVES;HORA_INICIO_JUEVES;DURACION_ACTIVIDAD_VIERNES;HORA_INICIO_VIERNES;DURACION_ACTIVIDAD_SABADO;HORA_INICIO_SABADO;DURACION_ACTIVIDAD_DOMINGO;HORA_INICIO_DOMINGO
17;VILLAVERDE;C.S.C. SANTA PETRONILA;RESTAURACION DE MUEBLES;4;0;0;1;1;1;1;12;12;0;;;;;;;;;3 horas;17:30;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;TAPICES Y TELARES;1;0;0;1;1;1;1;12;11;1;;;;;;;3 horas;10:00;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;TEATRO;1;0;0;0;1;1;1;16;16;0;;;;;;;2 horas;19:30;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;TEATRO;1;0;0;1;1;1;1;15;13;2;;;;;;;2 horas;17:30;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;TEATRO;1;1;1;0;0;0;0;15;12;3;1 hora, 30 min;17:30;;;;;;;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;TECNICAS DE MEMORIA;1;0;0;1;1;1;1;15;15;0;;;2 horas;17:30;;;;;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;1;0;0;1;1;1;1;20;19;1;;;1 hora;9:00;;;1 hora;9:00;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;2;0;0;1;1;1;1;20;20;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;3;0;0;1;1;1;1;20;20;0;;;1 hora;19:30;;;1 hora;19:30;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;4;0;0;1;1;1;1;20;18;2;;;1 hora;20:30;;;1 hora;20:30;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;5;0;0;1;1;1;1;20;19;1;1 hora;19:30;;;1 hora;19:30;;;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;6;0;0;1;1;1;1;20;20;0;1 hora;20:30;;;1 hora;20:30;;;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;YOGA;7;0;0;1;1;1;1;20;20;0;;;1 hora;19:00;;;1 hora;19:00;;;;;;
17;VILLAVERDE;C.S.C. SANTA PETRONILA;BAILES LATINOS;1;0;0;1;1;1;1;20;17;3;;;;;1 hora;12:00;;;1 hora;12:00;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;BAILE ESPAÑOL;2;1;1;1;0;0;0;8;3;5;1 hora;17:50;;;1 hora;17:50;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;BAILE ESPAÑOL;1;1;1;1;0;0;0;8;8;0;1 hora;16:50;;;1 hora;16:50;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;BAILE MODERNO;1;1;1;0;0;0;0;12;12;0;;;1 hora;17:30;;;1 hora;17:30;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;BAILES DE SALON;1;0;0;1;1;1;1;12;7;5;;;1 hora;18:30;;;1 hora;18:30;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;CORTE Y CONFECCION;1;0;1;1;1;1;1;9;9;0;;;;;3 horas;17:00;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;CORTE Y CONFECCION;2;0;1;1;1;1;1;9;9;0;;;;;;;;;3 horas;17:00;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;DEFENSA PERSONAL;1;0;1;1;1;1;1;9;6;3;;;1 hora, 30 min;10:30;;;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;DIBUJO;1;1;1;0;0;0;0;9;8;1;;;;;;;;;1 hora, 30 min;17:30;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;GIMNASIA DE MANTENIMIENTO;1;0;1;1;1;1;1;12;11;1;1 hora;20:00;;;1 hora;20:00;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;PILATES;1;0;1;1;1;1;1;17;16;1;1 hora;18:00;;;1 hora;18:00;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;PILATES;2;0;1;1;1;1;1;16;16;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;RESTAURACION DE MUEBLES;1;0;1;1;1;1;1;11;11;0;;;3 horas;17:30;;;;;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;RESTAURACION DE MUEBLES;2;0;1;1;1;1;1;10;9;1;;;;;;;3 horas;17:30;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;TAI CHI;1;0;1;1;1;1;1;15;13;2;;;1 hora;19:00;;;1 hora;19:00;;;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;YOGA;1;0;1;1;1;1;1;14;8;6;1 hora;10:00;;;1 hora;10:00;;;1 hora;10:00;;;;
17;VILLAVERDE;CENTRO CULTURAL SAN CRISTOBAL DE LOS ANGELES;BAILES LATINOS;1;0;1;1;1;1;1;16;12;4;1 hora;19:40;;;1 hora;19:40;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;AERODANCE;1;0;0;1;1;1;1;18;18;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;AERODANCE;2;0;0;1;1;1;1;18;16;2;;;1 hora;11:30;;;1 hora;11:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;ANTIESTRES;1;0;0;1;1;1;1;10;10;0;;;;;;;;;2 horas;17:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BAILES DEPORTIVOS;1;0;0;1;1;1;1;18;17;1;;;;;1 hora, 30 min;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BODY BALANCE;1;0;0;1;1;1;1;18;18;0;;;;;;;;;;;1 hora, 30 min;11:30;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BODY BALANCE;2;0;0;1;1;1;1;18;17;1;;;;;;;;;1 hora, 30 min;11:30;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;CATA DE VINOS;1;0;0;0;1;1;1;12;12;0;;;;;;;;;2 horas;19:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;CLUB DE LECTURA;1;0;0;1;1;1;1;10;0;10;;;;;;;;;2 HORAS, 30 MIN;10:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;CORTE Y CONFECCION;1;0;0;1;1;1;1;10;10;0;;;;;2 HORAS, 30 MIN;9:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;CORTE Y CONFECCION;2;0;0;1;1;1;1;10;10;0;;;;;;;2 HORAS, 30 MIN;9:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;CORTE Y CONFECCION;3;0;0;1;1;1;1;10;10;0;;;2 HORAS, 30 MIN;17:30;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;ENCAJE DE BOLILLOS;1;0;0;1;1;1;1;10;10;0;2 HORAS, 30 MIN;10:00;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;ENCAJE DE BOLILLOS;2;0;0;1;1;1;1;10;10;0;2 HORAS, 30 MIN;16:30;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;10;10;0;;;2 horas;18:30;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;18;18;0;;;1 hora;17:00;;;1 hora;17:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;18;17;1;1 hora;9:30;;;1 hora;9:30;;;1 hora;9:30;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;18;18;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GIMNASIA DE MANTENIMIENTO;3;0;0;1;1;1;1;18;18;0;;;1 hora;9:30;;;1 hora;9:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;18;18;0;1 hora;17:00;;;1 hora;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;GRANDES CIVILIZACIONES;1;0;0;1;1;1;1;10;9;1;1 hora, 30 min;10:00;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;HISTORIA GRANDES PERSONAJES;1;0;0;1;1;1;1;10;10;0;1 hora, 30 min;11:30;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;INFORMATICA;1;0;0;1;1;1;1;10;10;0;2 horas;18:30;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;INFORMATICA;2;0;0;1;1;1;1;10;7;3;;;;;;;2 horas;10:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;INTERNET;1;0;0;1;1;1;1;10;4;6;;;;;2 horas;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;COSTURA ARTESANAL;1;0;0;1;1;1;1;10;10;0;;;;;2 horas;17:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;COSTURA ARTESANAL;2;0;0;1;1;1;1;10;10;0;;;;;;;;;2 horas;10:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BAILES LATINOS;1;0;0;1;1;1;1;18;11;7;;;;;;;;;;;1 hora, 30 min;11:30;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;NUTRICION Y DIETETICA;1;0;0;1;1;1;1;10;10;0;;;2 horas;17:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;COSTURA ARTESANAL;1;0;0;1;1;1;1;10;10;0;;;2 HORAS, 30 MIN;10:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;1;0;0;1;1;1;1;18;18;0;1 hora;10:30;;;1 hora;10:30;;;1 hora;10:30;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;2;0;0;1;1;1;1;18;17;1;;;1 hora;10:30;;;1 hora;10:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;3;0;0;1;1;1;1;18;18;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;4;0;0;1;1;1;1;18;18;0;;;;;;;;;;;1 hora, 30 min;10:00;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;5;0;0;1;1;1;1;19;19;0;1 hora;20:00;;;1 hora;20:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PILATES;6;0;0;1;1;1;1;18;0;18;;;1 hora, 30 min;18:30;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;1;0;0;1;1;1;1;13;13;0;;;3 horas;10:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;2;0;0;1;1;1;1;13;13;0;;;3 horas;17:30;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;3;0;0;1;1;1;1;13;13;0;;;;;3 horas;17:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;4;0;0;1;1;1;1;14;14;0;;;;;;;3 horas;17:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;1;0;1;1;0;0;0;11;10;1;;;;;;;;;2 horas;16:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;2;0;1;0;0;0;0;11;10;1;;;;;;;;;2 horas;18:00;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;PINTURA;3;1;1;1;0;0;0;11;10;1;;;;;;;;;;;2 horas;11:00;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;RESTAURACION DE MUEBLES;1;0;0;1;1;1;1;13;13;0;;;;;3 horas;9:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;RESTAURACION DE MUEBLES;2;0;0;1;1;1;1;13;13;0;;;;;3 horas;17:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;RESTAURACION DE MUEBLES;3;0;0;1;1;1;1;13;13;0;;;;;;;3 horas;17:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BAILE ESPAÑOL;1;0;0;1;1;1;1;18;17;1;1 hora;11:30;;;1 hora;11:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGA;1;0;0;1;1;1;1;18;18;0;;;1 hora, 30 min;10:00;;;1 hora, 30 min;10:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGA;2;0;0;1;1;1;1;18;18;0;;;1 hora, 30 min;11:30;;;1 hora, 30 min;11:30;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGA;3;0;0;1;1;1;1;18;17;1;;;1 hora;19:00;;;1 hora;19:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGA;4;0;0;1;1;1;1;18;16;2;;;;;;;;;;;1 hora, 30 min;10:00;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGUILATES;1;0;0;1;1;1;1;18;18;0;;;1 hora;20:00;;;1 hora;20:00;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;YOGUILATES;2;0;0;1;1;1;1;18;0;18;;;1 hora, 30 min;17:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. FRANCISCO FATOU;BAILES LATINOS;1;0;0;1;1;1;1;18;18;0;;;;;1 hora, 30 min;18:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;APRENDE A LEER UN CUADRO;1;0;0;1;1;1;1;15;15;0;1 hora, 30 min;10:30;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILE EN LINEA;1;0;0;1;1;1;1;14;12;2;;;;;;;;;;;1 hora, 30 min;9:30;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILE ESPAÑOL;1;0;0;1;1;1;1;15;15;0;1 hora;12:00;;;1 hora;12:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILE MODERNO;1;1;1;0;0;0;0;14;12;2;;;;;;;;;1 hora;17:30;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILES DE SALON;1;0;0;1;1;1;1;14;14;0;;;;;;;;;1 hora, 30 min;17:30;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILES DE SALON;2;0;0;1;1;1;1;14;8;6;;;;;;;;;1 hora, 30 min;19:00;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILES LATINOS;1;0;0;1;1;1;1;14;10;4;1 hora;19:00;;;1 hora;19:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILES LATINOS;2;0;0;1;1;1;1;14;14;0;1 hora;20:00;;;1 hora;20:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BODY BALANCE;1;0;0;1;1;1;1;14;13;1;;;1 hora;19:00;;;1 hora;19:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CATA DE VINOS;1;0;0;0;1;1;1;13;13;0;;;;;2 horas;19:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CLUB DE LECTURA;1;0;0;1;1;1;1;15;0;15;;;;;2 horas;10:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;1;0;0;1;1;1;1;22;21;1;;;2 horas;17:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;2;0;0;1;1;1;1;22;22;0;;;;;2 horas;10:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;3;0;0;1;1;1;1;22;22;0;;;;;;;2 horas;10:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;4;0;0;1;1;1;1;22;22;0;;;;;;;2 horas;12:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;5;0;0;1;1;1;1;22;22;0;;;;;;;;;2 horas;10:00;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;CONOCER MADRID- PAISAJE DE LA LUZ;6;0;0;1;1;1;1;22;0;22;;;;;;;;;2 horas;12:00;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;ENCAJE DE BOLILLOS;1;0;0;1;1;1;1;13;12;1;;;;;;;;;3 horas;10:00;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;ENCAJE DE BOLILLOS;2;0;0;1;1;1;1;13;7;6;;;;;;;;;3 horas;17:00;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;ESPALDA SANA;1;0;0;1;1;1;1;14;12;2;;;1 hora;18:00;;;1 hora;18:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;ESTIRAMIENTO Y TONIFICACION;1;0;0;1;1;1;1;14;14;0;1 hora;11:00;;;1 hora;11:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;ESTIRAMIENTO Y TONIFICACION;2;0;0;1;1;1;1;14;14;0;;;1 hora;19:00;;;1 hora;19:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;13;13;0;;;;;2 horas;18:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;FOTOGRAFIA DIGITAL;2;0;0;1;1;1;1;13;11;2;;;;;;;2 horas;10:30;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;14;0;14;1 hora;17:00;;;1 hora;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;14;14;0;1 hora;10:00;;;1 hora;10:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;14;14;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;14;14;0;;;;;;;;;1 hora, 30 min;18:30;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;GUITARRA;1;0;0;1;1;1;1;10;10;0;;;2 horas;17:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;HISTORIA DEL ARTE;1;0;0;1;1;1;1;15;15;0;;;;;2 horas;10:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INFORMATICA;1;0;0;1;1;1;1;13;10;3;;;;;1 hora, 30 min;10:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INGLES;1;0;0;1;1;1;1;15;15;0;;;;;;;1 hora, 30 min;17:30;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INGLES;1;0;0;1;1;1;1;15;15;0;1 hora;17:00;;;1 hora;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INGLES;2;0;0;1;1;1;1;15;14;1;;;;;;;1 hora, 30 min;19:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INGLES;2;0;0;1;1;1;1;15;15;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INGLES;3;0;0;1;1;1;1;15;13;2;1 hora;19:00;;;1 hora;19:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;INTRODUCCION A LA INTELIGENCIA ARTIFICIAL;1;0;0;1;1;1;1;13;12;1;;;;;1 hora, 30 min;11:30;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;1;0;0;1;1;1;1;14;14;0;1 hora;9:00;;;1 hora;9:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;2;0;0;1;1;1;1;14;14;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;3;0;0;1;1;1;1;14;13;1;;;1 hora;11:00;;;1 hora;11:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;4;0;0;1;1;1;1;14;14;0;;;1 hora;12:00;;;1 hora;12:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;5;0;0;1;1;1;1;14;14;0;;;1 hora;17:00;;;1 hora;17:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;6;0;0;1;1;1;1;14;14;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PILATES;7;0;0;1;1;1;1;14;13;1;;;;;;;;;;;1 hora, 30 min;11:00;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PINTURA;1;0;0;1;1;1;1;15;15;0;;;3 horas;10:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PINTURA;2;0;0;1;1;1;1;15;14;1;;;;;3 horas;10:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PINTURA;3;0;0;1;1;1;1;15;15;0;;;;;3 horas;17:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PINTURA;4;0;0;1;1;1;1;15;15;0;;;;;;;3 horas;10:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;PINTURA;5;0;0;1;1;1;1;15;14;1;;;;;;;3 horas;17:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;RESTAURACION DE MUEBLES;1;0;0;1;1;1;1;15;15;0;3 horas;17:00;;;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;RESTAURACION DE MUEBLES;2;0;0;1;1;1;1;15;15;0;;;3 horas;17:00;;;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;TECNICAS DE MEMORIA;1;0;0;1;1;1;1;15;15;0;;;1 hora;12:30;;;1 hora;12:30;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;YOGA;1;0;0;1;1;1;1;14;14;0;1 hora;9:00;;;1 hora;9:00;;;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;YOGA;2;0;0;1;1;1;1;14;14;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;YOGA;3;0;0;1;1;1;1;14;14;0;;;1 hora;11:00;;;1 hora;11:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;YOGA;4;0;0;1;1;1;1;14;14;0;;;1 hora;17:00;;;1 hora;17:00;;;;;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;YOGA;5;0;0;1;1;1;1;14;13;1;;;;;;;;;;;1 hora, 30 min;11:00;;
18;VILLA DE VALLECAS;C.C. ZAZUAR;BAILES LATINOS;1;0;0;1;1;1;1;14;13;1;1 hora;18:00;;;1 hora;18:00;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;BAILE EN LINEA;1;0;0;1;1;1;1;20;16;4;;;;;;;;;1 hora;18:00;;;;
19;VICALVARO;C.C. EL MADROÑO;COCINA;1;0;0;0;1;1;1;16;16;0;;;2 horas;18:30;;;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CATA DE VINOS;1;0;0;0;1;1;1;12;12;0;;;;;;;1 hora, 30 min;19:00;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CIUDADES PATRIMONIO DE LA HUMANIDAD;1;0;0;1;1;1;1;16;10;6;;;;;;;1 hora, 30 min;10:30;;;;;;
19;VICALVARO;C.C. EL MADROÑO;COCINA;1;0;0;1;1;1;1;16;16;0;;;;;2 horas;18:30;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;COCINA;2;0;0;1;1;1;1;16;16;0;;;;;;;2 horas;18:30;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CONOCER MADRID;1;0;0;1;1;1;1;19;19;0;;;;;2 horas;10:00;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CONOCER MADRID;2;0;0;1;1;1;1;19;19;0;;;;;;;;;2 horas;10:00;;;;
19;VICALVARO;C.C. EL MADROÑO;CONOCER MADRID;3;0;0;1;1;1;1;19;19;0;;;;;2 horas;12:00;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CORTE Y CONFECCION;1;0;0;1;1;1;1;12;12;0;2 horas;17:30;;;;;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;CORTE Y CONFECCION;2;0;0;1;1;1;1;12;12;0;;;2 horas;17:30;;;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;DIBUJO;1;0;1;0;0;0;0;15;15;0;1 hora;17:30;;;1 hora;17:30;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;DIBUJO;1;0;1;1;1;1;1;15;14;1;1 hora, 30 min;19:00;;;1 hora, 30 min;19:00;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;DIBUJO;2;0;1;1;1;1;1;15;14;1;;;1 hora, 30 min;18:00;;;1 hora, 30 min;18:00;;;;;;
19;VICALVARO;C.C. EL MADROÑO;DIBUJO;3;0;1;1;1;1;1;15;15;0;;;;;;;;;2 HORAS, 30 MIN;18:00;;;;
19;VICALVARO;C.C. EL MADROÑO;FITNESS;1;0;0;1;1;1;1;20;19;1;1 hora;11:30;;;1 hora;11:30;;;;;;;;
19;VICALVARO;C.C. EL MADROÑO;GUITARRA;1;0;1;1;1;1;1;10;10;0;;;1 hora;18:30;;;1 hora;18:30;;;;;;
